datetime,csi500,hs300,csi500_pe,hs300_pe
2005-01-04,986.927,982.794,31.6515838046132,15.7068404682488
2005-01-05,1003.633,992.564,32.1942858169969,15.7683699239371
2005-01-06,994.595,983.174,31.9065853472982,15.585092351236
2005-01-07,997.606,983.958,31.9815217475349,15.6327569077125
2005-01-10,1006.337,993.879,32.2626160583474,15.7297274801494
2005-01-11,1008.343,997.135,32.2789800682158,15.7877030056875
2005-01-12,1008.62,996.748,32.2630635993513,15.7890308458143
2005-01-13,1013.07,996.877,32.3939253521397,15.760217607191
2005-01-14,1000.169,988.306,31.9798028083675,15.6366063373201
2005-01-17,977.522,967.452,31.2122167878591,15.2669673013781
2005-01-18,991.419,974.689,31.6375524000754,15.3449007870375
2005-01-19,986.241,967.21,31.4491412935617,15.2436390246198
2005-01-20,972.463,956.245,30.9868974391875,15.0804655416258
2005-01-21,988.519,982.604,31.5447841403885,15.5082578465407
2005-01-24,1008.175,998.133,32.1745359660841,15.7706469254111
2005-01-25,999.553,997.775,31.9107290377497,15.8156736396845
2005-01-26,987.955,989.928,31.5682197649597,15.6744568970308
2005-01-27,971.373,974.631,31.1025235940529,15.4797841107315
2005-01-28,952.413,969.209,30.5713743929576,15.3812466432748
2005-01-31,922.653,954.879,29.6367907053095,15.1866830265886
2005-02-01,913.331,955.951,29.4005835271379,15.2228396942786
2005-02-02,964.243,1006.913,31.0341802899412,16.0462816227161
2005-02-03,945.312,993.215,30.4749450752127,15.9007616943576
2005-02-04,962.028,1016.858,31.0270235010785,16.2881787217567
2005-02-16,972.337,1023.584,31.3261203811359,16.4252437009533
2005-02-17,977.272,1020.606,31.4711852978192,16.3372839838908
2005-02-18,964.769,1006.055,31.0511952229842,16.1104701735151
2005-02-21,981.819,1025.633,31.5731820337111,16.4467166700353
2005-02-22,1007.688,1046.744,32.4319184674768,16.7393853829771
2005-02-23,1019.258,1043.944,32.7942529017639,16.6795293295781
2005-02-24,1024.446,1045.46,32.9246328813272,16.6624041947319
2005-02-25,1024.118,1046.761,32.9378268316893,16.6913929301712
2005-02-28,1020.847,1039.989,32.8450041094685,16.6221841788666
2005-03-01,1021.162,1035.934,32.8281300249931,16.5630095477336
2005-03-02,1006.148,1021.32,32.3625809892898,16.3611040171327
2005-03-03,1011.288,1027.71,32.5880771701618,16.4441016560567
2005-03-04,1003.21,1023.667,32.3673013513395,16.3844317468528
2005-03-07,1006.953,1029.871,32.470151737838,16.4852367631589
2005-03-08,1029.457,1048.987,33.1552653547234,16.8018302884903
2005-03-09,1032.55,1046.544,33.2346467817324,16.7615988621692
2005-03-10,1005.545,1022.413,32.3691197242094,16.3623818643494
2005-03-11,1009.434,1027.429,32.5087843612161,16.4011024135331
2005-03-14,1007.766,1031.026,32.3836862070982,16.4810524975319
2005-03-15,993.831,1013.523,31.9595991849137,16.133305111679
2005-03-16,983.916,1003.065,31.6042793153334,15.9515581947179
2005-03-17,970.966,992.863,31.1841961133799,15.8109065690421
2005-03-18,949.509,978.665,30.5118644594582,15.6330184330406
2005-03-21,949.553,981.893,30.4806803585542,15.7027503378039
2005-03-22,922.564,964.024,29.5519611484397,15.4564074403819
2005-03-23,923.194,959.01,29.5360463350227,15.3688004770568
2005-03-24,933.347,964.801,29.8473759538179,15.4214634924044
2005-03-25,931.417,962.955,29.8310002549985,15.4075567706079
2005-03-28,922.923,960.696,29.5394900463723,15.362696882456
2005-03-29,916.811,955.19,29.3813486158469,15.3041538584641
2005-03-30,888.949,937.034,28.5537998217379,15.0769650025859
2005-03-31,896.068,942.203,29.9766463681468,15.037673621713
2005-04-01,927.546,978.145,31.015213846236,15.5938447944348
2005-04-04,909.87,962.168,30.4328403658575,15.3544907831832
2005-04-05,901.744,955.598,30.155193833775,15.2297801010126
2005-04-06,918.557,973.668,30.6520108036894,15.5400616807658
2005-04-07,932.333,984.733,31.1536677136647,15.6372324455322
2005-04-08,949.457,1003.445,31.763717308753,15.5294
2005-04-11,948.509,995.421,31.679287377858,15.430672
2005-04-12,927.41,978.697,30.9629229215118,15.08763
2005-04-13,950.229,1000.9,31.7440431778667,15.550703
2005-04-14,935.425,986.975,31.2813076697671,15.372408
2005-04-15,913.271,974.082,30.6685072430725,15.170984
2005-04-18,901.118,963.772,30.2907479036658,15.359008
2005-04-19,902.785,965.886,30.3526530978962,15.369707
2005-04-20,884.083,950.867,29.7587760269207,15.17826
2005-04-21,867.328,943.981,29.1807597240109,15.27034
2005-04-22,857.401,939.101,28.8138895828157,15.307244
2005-04-25,841.058,930.07,28.2310891179546,15.155807
2005-04-26,855.24,937.083,28.6619104272231,15.341741
2005-04-27,839.953,926.604,28.1812917534221,15.148147
2005-04-28,860.616,942.073,28.8500752608858,15.490845
2005-04-29,847.611,932.395,28.4482337936264,15.282919
2005-05-09,818.399,909.174,27.4977163737474,14.816989
2005-05-10,818.088,913.076,27.4773629902628,14.924138
2005-05-11,811.57,901.851,27.297782095555,14.768889
2005-05-12,807.51,885.82,27.2052192016887,14.433009
2005-05-13,814.878,887.543,27.4493187741228,14.444486
2005-05-16,808.171,875.271,27.189752025854,14.234628
2005-05-17,818.455,881.462,27.5086555019459,14.234738
2005-05-18,824.643,883.196,27.7274094286556,14.243005
2005-05-19,824.94,884.171,27.7500103364405,14.242425
2005-05-20,819.13,882.763,27.5443584071512,14.204032
2005-05-23,793.724,863.341,26.7276833659022,13.852697
2005-05-24,808.743,868.456,27.2120008529993,13.828286
2005-05-25,809.697,868.451,27.2501149049513,13.79206
2005-05-26,799.024,857.331,26.9603514328573,13.617707
2005-05-27,790.998,849.508,26.7483059374264,13.527605
2005-05-30,797.532,855.612,26.977611184173,13.628986
2005-05-31,796.872,855.946,27.0188884695559,13.641453
2005-06-01,778.673,837.532,26.4182691145218,13.340689
2005-06-02,769.421,818.379,26.0705998605031,13.038151
2005-06-03,765.967,818.033,26.0044354476293,12.994672
2005-06-06,778.21,838.997,26.3857399993286,13.293391
2005-06-07,779.844,837.282,26.4735681160392,13.221262
2005-06-08,841.36,905.773,28.5259071496453,14.333828
2005-06-09,849.725,912.604,28.8109469511554,14.531619
2005-06-10,831.605,894.556,28.1801132685375,14.200859
2005-06-13,834.252,892.959,28.2437964635713,14.172842
2005-06-14,818.191,883.537,27.6402235135208,14.036101
2005-06-15,796.26,866.834,26.8555706856133,13.772488
2005-06-16,803.945,879.237,27.1324702938841,13.940024
2005-06-17,800.137,880.345,27.0254173353838,13.92351
2005-06-20,823.733,906.255,27.7848712162277,14.326083
2005-06-21,816.197,896.166,27.55052909013,14.112663
2005-06-22,818.647,900.646,27.609772745883,14.110305
2005-06-23,809.347,893.572,27.2686202998997,14.025164
2005-06-24,813.203,898.301,27.3899907866866,14.139564
2005-06-27,834.346,916.043,28.1553924413207,14.410771
2005-06-28,819.046,903.716,27.6730716404158,14.198104
2005-06-29,814.064,898.898,27.5589293448802,14.129378
2005-06-30,791.502,878.686,26.5339019473359,13.808592
2005-07-01,760.352,859.494,25.4922363836713,13.291895
2005-07-04,749.483,855.932,25.1173508811696,13.239892
2005-07-05,744.595,849.679,24.9362459722269,13.123318
2005-07-06,743.444,842.556,24.8637800835568,13.046482
2005-07-07,747.418,844.729,24.9707824562324,13.113366
2005-07-08,722.854,829.489,24.090264600133,12.898017
2005-07-11,714.475,824.097,23.7747381742799,12.824718
2005-07-12,739.534,851.816,24.5797977324196,13.252296
2005-07-13,732.443,846.231,24.3613590983952,13.151035
2005-07-14,732.544,849.59,24.3496599700651,13.19983
2005-07-15,714.488,841.001,23.7288689838811,13.075157
2005-07-18,696.848,832.995,23.0790611007281,12.962047
2005-07-19,703.066,835.608,23.2601377071163,12.969062
2005-07-20,707.293,842.641,23.3858522470145,13.070137
2005-07-21,704.788,843.987,23.2630967390184,13.087039
2005-07-22,721.445,859.693,23.8165838897826,13.407362
2005-07-25,718.867,856.86,23.7610954566347,13.392322
2005-07-26,735.861,876.48,24.3394481324539,13.742471
2005-07-27,750.015,894.012,24.8445126903354,13.969886
2005-07-28,747.23,890.885,24.781296209819,13.932747
2005-07-29,744.825,888.164,24.6975455663267,13.836356
2005-08-01,750.488,891.607,24.9035655974797,13.873432
2005-08-02,763.29,903.598,25.3298323730301,14.11311
2005-08-03,769.752,909.57,25.5589627236065,14.15958
2005-08-04,765.262,904.15,25.4073447395142,14.099321
2005-08-05,787.819,923.803,26.1405212945686,14.408683
2005-08-08,800.117,927.471,26.4673008265109,14.510384
2005-08-09,814.186,933.089,26.9112165166124,14.629797
2005-08-10,823.839,940.37,27.2450823911055,14.763493
2005-08-11,832.841,953.992,27.6136450490026,15.002784
2005-08-12,816.386,938.316,27.1187665206459,14.781523
2005-08-15,839.667,954.502,27.8770650820235,14.921415
2005-08-16,839.264,945.058,27.8166645522427,14.608705
2005-08-17,854.526,953.012,28.3777509623788,14.725845
2005-08-18,820.664,920.671,27.2446980753088,14.108123
2005-08-19,820.869,923.038,27.1702866695052,14.110547
2005-08-22,831.496,931.673,27.4552437291737,14.203445
2005-08-23,816.914,923.414,26.9189210999729,14.106831
2005-08-24,826.716,930.651,27.293457527069,14.280388
2005-08-25,836.418,930.118,27.654738619457,14.33583
2005-08-26,840.431,928.258,27.7143638211107,14.43719
2005-08-29,832.248,917.371,27.4390080651469,14.204641
2005-08-30,827.55,914.88,27.176878461327,14.186877
2005-08-31,845.142,927.916,27.7782779146488,14.254964
2005-09-01,865.405,944.559,28.4417752733031,14.510054
2005-09-02,872.485,947.871,28.6515894665382,14.538435
2005-09-05,884.29,952.717,29.0919620836328,14.567538
2005-09-06,862.491,936.61,28.2784942560383,14.335343
2005-09-07,888.125,952.758,29.1192711523296,14.550331
2005-09-08,889.69,955.282,29.186406538145,14.557748
2005-09-09,879.503,949.065,28.9244716166972,14.513162
2005-09-12,883.561,949.506,28.9867735955358,14.471259
2005-09-13,904.311,963.774,29.6720310771089,14.676698
2005-09-14,914.983,970.193,29.9957809376569,14.791386
2005-09-15,918.505,969.598,30.1652786113615,14.764344
2005-09-16,917.638,967.495,30.1308991123893,14.700025
2005-09-19,930.489,971.136,30.5710892632508,14.736745
2005-09-20,924.16,961.919,30.3877973993679,14.606653
2005-09-21,909.787,944.408,29.8937795847546,14.288616
2005-09-22,880.013,923.274,28.8552795049714,13.996124
2005-09-23,868.549,916.154,28.4575874931415,13.934305
2005-09-26,874.84,918.485,28.6764569091673,13.955879
2005-09-27,856.958,904.214,28.0830747636803,13.695438
2005-09-28,852.359,903.719,27.9699654002019,13.687067
2005-09-29,871.291,915.975,28.5703290096259,13.947693
2005-09-30,869.509,917.392,29.8272360637114,13.989273
2005-10-10,858.748,907.321,29.3913216984089,13.802911
2005-10-11,878.623,919.72,30.0125576311076,13.990699
2005-10-12,887.711,923.485,30.3332810241013,14.005837
2005-10-13,883.45,916.499,30.2098410352161,13.869558
2005-10-14,876.053,904.828,29.9313264532612,13.702791
2005-10-17,878.757,897.623,29.9885752662532,13.550203
2005-10-18,893.699,902.366,30.4625918458346,13.620456
2005-10-19,886.314,898.744,30.1973451922741,13.53411
2005-10-20,886.551,899.915,30.1374103231214,13.574647
2005-10-21,895.027,904.414,30.3501309905966,13.629701
2005-10-24,897.757,906.652,30.4214092015963,13.612539
2005-10-25,877.577,894.272,29.7654206947877,13.445225
2005-10-26,854.028,875.82,28.9090371561874,13.069799
2005-10-27,847.593,875.849,28.5721248519034,13.177973
2005-10-28,825.063,867.729,27.7767763383068,13.025832
2005-10-31,828.659,876.282,27.8787164571474,13.500948
2005-11-01,823.328,872.865,27.6328382522402,13.495865
2005-11-02,840.316,882.478,28.1893299534117,13.633402
2005-11-03,828.906,874.575,27.8745157588966,13.544327
2005-11-04,835.122,878.361,28.0498335154095,13.587328
2005-11-07,842.002,877.278,28.2783208603298,13.532984
2005-11-08,848.965,881.524,28.439483136548,13.624567
2005-11-09,845.11,879.252,28.2299932495761,13.616886
2005-11-10,821.269,862.968,27.3384371062357,13.412083
2005-11-11,823.956,864.79,27.4324864663273,13.427327
2005-11-14,827.569,862.149,27.5161896394166,13.360215
2005-11-15,820.491,856.635,27.2998347517207,13.3658
2005-11-16,826.692,863.119,27.4782676734994,13.474472
2005-11-17,825.797,862.658,27.4469206364101,13.469599
2005-11-18,843.738,882.241,28.0476339075042,13.727516
2005-11-21,846.958,883.871,28.1603880827348,13.710627
2005-11-22,831.771,869.617,27.5752818658934,13.457313
2005-11-23,838.117,876.229,27.7504475212343,13.536533
2005-11-24,841.699,881.493,27.8270405641903,13.625725
2005-11-25,841.13,884.105,27.8112254302148,13.64436
2005-11-28,838.342,880.167,27.6970902075197,13.594504
2005-11-29,827.005,871.31,27.3049759112011,13.452385
2005-11-30,829.5,873.825,27.3285857179701,13.458804
2005-12-01,828.193,873.067,27.2712337832765,13.454379
2005-12-02,817.864,869.936,26.8999305955396,13.434938
2005-12-05,796.926,859.61,26.1239325445635,13.311902
2005-12-06,798.878,866.075,26.1566038436527,13.447306
2005-12-07,806.778,873.838,26.3508738334301,13.596931
2005-12-08,805.561,874.056,26.2549935240597,13.603515
2005-12-09,819.2,887.358,26.6845790844043,13.770507
2005-12-12,824.518,888.518,26.8365741442523,13.788386
2005-12-13,824.861,889.101,26.8259336431517,13.823441
2005-12-14,832.513,898.153,27.0733422243303,13.916526
2005-12-15,827.539,896.434,26.9321137797503,13.909986
2005-12-16,834.537,902.561,27.1434891146471,13.94878
2005-12-19,834.712,902.91,27.1485243537449,14.007967
2005-12-20,836.119,907.318,27.1909668976754,14.056206
2005-12-21,830.766,903.144,26.9059823011752,13.985672
2005-12-22,835.503,908.754,26.9937329493591,14.042975
2005-12-23,845.589,915.89,27.2817459835614,14.141507
2005-12-26,853.169,922.378,27.5233779056924,14.290962
2005-12-27,854.526,919.36,27.4925023649145,14.224609
2005-12-28,857.206,920.919,27.5766977370324,14.253428
2005-12-29,866.747,932.031,27.860494402907,14.422222
2005-12-30,860.131,923.451,27.6274284060843,14.28362
2006-01-04,871.73,941.428,32.2045932987289,14.35096
2006-01-05,882.732,959.134,32.6158801174582,14.587634
2006-01-06,891.94,970.032,32.9268899020339,14.706873
2006-01-09,905.068,975.253,33.3570366786955,14.746826
2006-01-10,911.191,978.154,33.505046785227,14.80994
2006-01-11,906.496,973.477,33.3036599562139,14.668469
2006-01-12,927.42,983.716,33.9484400415854,14.82603
2006-01-13,932.499,978.809,34.1162529283211,14.717717
2006-01-16,920.332,961.439,33.6212554538672,14.50636
2006-01-17,919.279,964.29,33.5752402507425,14.605753
2006-01-18,939.136,983.622,34.2279041575983,14.89211
2006-01-19,949.913,991.222,34.505532702683,15.08716
2006-01-20,952.769,993.34,34.5093906748761,15.133647
2006-01-23,961.069,996.162,34.7346383066622,15.109912
2006-01-24,960.353,999.093,34.6742368849546,15.121662
2006-01-25,957.787,1009.597,34.5776686652239,15.240467
2006-02-06,980.91,1033.234,35.2946186840271,15.611918
2006-02-07,981.574,1029.937,35.2304241431434,15.539407
2006-02-08,982.943,1033.072,35.3782855456829,15.619043
2006-02-09,969.577,1019.599,34.9174239451621,15.376855
2006-02-10,980.801,1032.337,35.2172145703535,15.545208
2006-02-13,977.396,1031.614,35.1020233598689,15.489007
2006-02-14,986.056,1038.531,35.2428443426492,15.579665
2006-02-15,986.161,1041.66,35.2500539444751,15.77786
2006-02-16,958.59,1020.121,34.1892512875177,15.460519
2006-02-17,949.993,1020.368,33.8252394811467,15.474512
2006-02-20,943.765,1021.639,33.5833382131084,15.512248
2006-02-21,960.017,1038.816,34.1205332614358,15.794355
2006-02-22,959.947,1037.885,34.0258765575283,15.75392
2006-02-23,958.722,1041.373,33.9793849149623,15.807938
2006-02-24,967.163,1049.444,34.2680175467726,15.886201
2006-02-27,963.379,1047.845,34.0725368807279,15.856039
2006-02-28,964.726,1053.01,34.0629495229592,15.849325
2006-03-01,972.067,1056.619,34.2904123605399,15.905017
2006-03-02,953.369,1038.666,33.6630388037,15.590064
2006-03-03,954.457,1041.677,33.5873553833207,15.693512
2006-03-06,952.351,1038.873,33.4837724393599,15.613875
2006-03-07,928.576,1014.973,32.6086958656727,15.256739
2006-03-08,924.83,1009.271,32.3464931058179,15.104324
2006-03-09,920.13,1004.344,32.1793999576938,15.066262
2006-03-10,921.683,1008.897,32.1802337448164,15.065045
2006-03-13,928.518,1019.864,32.426817947026,15.365683
2006-03-14,931.721,1018.272,32.3739594353299,15.339168
2006-03-15,942.689,1028.958,32.6840616165651,15.534606
2006-03-16,945.523,1027.616,32.7738823019349,15.505156
2006-03-17,943.725,1024.015,32.70679349306,15.401386
2006-03-20,956.138,1037.659,33.0896989326398,15.648109
2006-03-21,959.927,1040.757,33.0900998090988,15.655238
2006-03-22,972.137,1047.666,33.4423261847638,15.728351
2006-03-23,980.841,1048.537,33.7697924451631,15.77964
2006-03-24,974.269,1042.601,33.428012457251,15.716939
2006-03-27,984.152,1050.707,33.7311636823772,15.881894
2006-03-28,994.52,1055.982,33.8360221833738,15.871139
2006-03-29,997.704,1065.294,33.9147779568535,15.926956
2006-03-30,986.957,1055.634,33.5026997322242,15.747202
2006-03-31,1000.251,1061.088,34.0100663222995,15.735354
2006-04-03,1025.788,1079.322,34.6819696361393,15.482623
2006-04-04,1038.109,1089.371,35.1338665596901,15.572058
2006-04-05,1048.666,1099.97,35.4503039281072,15.64144
2006-04-06,1053.693,1103.237,35.5060671877296,15.651847
2006-04-07,1068.11,1103.154,35.8833307966885,15.63165
2006-04-10,1090.72,1117.91,36.6426266460094,15.791472
2006-04-11,1094.409,1123.308,36.6489932245065,15.859404
2006-04-12,1095.497,1117.073,36.6337641277859,15.821386
2006-04-13,1062.69,1093.925,35.5958654845759,15.611548
2006-04-14,1088.183,1118.607,36.3616931883714,15.925499
2006-04-17,1093.513,1124.414,36.477386245963,16.220711
2006-04-18,1097.73,1131.281,36.5018496799403,16.220904
2006-04-19,1100.661,1138.241,36.4521742155183,16.299205
2006-04-20,1091.851,1134.381,36.1196848596169,16.305966
2006-04-21,1102.547,1149.158,36.5071631551348,16.858722
2006-04-24,1094.375,1142.698,35.9153010184955,16.882341
2006-04-25,1103.059,1141.93,35.8934929198883,16.897721
2006-04-26,1116.811,1155.726,36.2878520987447,17.222777
2006-04-27,1125.32,1155.268,36.3796414402375,17.299703
2006-04-28,1141.685,1172.347,36.6387343257269,17.565438
2006-05-08,1180.728,1218.445,37.8014200781556,18.730083
2006-05-09,1218.094,1251.611,38.9137065292331,19.136242
2006-05-10,1241.571,1265.933,39.4939101070487,19.269993
2006-05-11,1237.772,1255.035,39.1737643902984,19.095964
2006-05-12,1283.677,1296.257,40.4864114570057,19.861054
2006-05-15,1344.924,1352.155,42.4305676644708,20.638974
2006-05-16,1297.932,1331.127,41.1707414223736,20.049965
2006-05-17,1318.966,1335.523,41.8016555585366,20.10729
2006-05-18,1328.206,1331.201,42.051422674225,19.953161
2006-05-19,1365.647,1366.097,43.1690874490546,20.686953
2006-05-22,1386.748,1373.674,44.0412650289468,20.573935
2006-05-23,1326.156,1317.654,42.0863241174343,19.96043
2006-05-24,1308.693,1308.242,41.3143656555959,19.854455
2006-05-25,1324.919,1307.697,41.8668868932221,19.455367
2006-05-26,1355.501,1331.02,42.7598790249799,19.709821
2006-05-29,1387.524,1366.292,43.7468812075977,20.117595
2006-05-30,1410.542,1378.756,44.3207204950165,20.150665
2006-05-31,1402.332,1365.451,43.9961142211927,19.890949
2006-06-01,1455.741,1402.879,45.8111717162638,20.342551
2006-06-02,1457.763,1390.116,45.9422365243807,20.064308
2006-06-05,1484.29,1403.163,46.7994926077799,20.213673
2006-06-06,1470.449,1399.142,46.3189492336163,20.142234
2006-06-07,1370.809,1320.233,43.115589077509,19.089759
2006-06-08,1376.079,1325.979,43.0910895790443,19.132723
2006-06-09,1346.481,1294.185,42.0477958982421,18.673675
2006-06-12,1352.582,1297.67,42.0540370524329,18.704636
2006-06-13,1361.526,1298.276,42.2133535293543,18.594119
2006-06-14,1347.878,1283.88,41.9403889121033,18.306123
2006-06-15,1352.336,1285.385,41.9738557294796,18.32237
2006-06-16,1382.41,1318.01,42.902555055159,18.866918
2006-06-19,1397.995,1334.893,43.4028179763859,19.003001
2006-06-20,1414.905,1338.223,43.8488896404132,19.013719
2006-06-21,1410.502,1333.532,43.6530314634475,19.112862
2006-06-22,1411.278,1331.553,43.7415908121386,19.049346
2006-06-23,1430.513,1339.446,44.405539777867,19.156461
2006-06-26,1457.137,1363.413,45.048184092,19.526848
2006-06-27,1464.686,1363.896,45.3910759761644,19.628354
2006-06-28,1461.793,1362.885,45.3554556977562,19.598252
2006-06-29,1488.164,1395.124,46.1425941097089,20.014166
2006-06-30,1485.995,1393.963,40.5644771955733,20.117118
2006-07-03,1514.068,1420.328,41.1955433899663,20.372535
2006-07-04,1508.839,1411.013,40.9959148308521,20.131388
2006-07-05,1497.656,1393.009,40.7218674699389,19.819231
2006-07-06,1539.177,1418.675,41.8626223289614,20.151066
2006-07-07,1541.253,1410.429,41.970775351686,20.002089
2006-07-10,1550.04,1412.124,42.1985788723378,19.993203
2006-07-11,1561.843,1418.575,42.4066269933547,20.064712
2006-07-12,1562.06,1419.199,42.3152418045698,20.051615
2006-07-13,1459.778,1346.088,39.5868588091146,19.07058
2006-07-14,1470.467,1357.129,39.8809733159284,19.151701
2006-07-17,1494.793,1372.254,40.4956179854973,19.374116
2006-07-18,1506.592,1373.416,40.7768842100951,19.382974
2006-07-19,1472.354,1336.644,39.9453694407915,20.883064
2006-07-20,1484.409,1345.194,40.2927438282225,20.982837
2006-07-21,1493.036,1356.033,40.489699778693,21.055262
2006-07-24,1496.607,1358.122,40.5289390385031,21.03129
2006-07-25,1518.172,1374.17,41.1913820499401,21.254651
2006-07-26,1523.863,1371.295,41.30169774265,21.198856
2006-07-27,1506.56,1355.545,40.7931284649942,21.043838
2006-07-28,1492.114,1341.393,40.3119955184088,20.80624
2006-07-31,1425.044,1294.328,38.4840304546905,20.179512
2006-08-01,1408.902,1282.057,37.9871692518763,19.916904
2006-08-02,1401.859,1275.088,37.7711345594375,19.928662
2006-08-03,1401.156,1271.744,37.7313231277492,19.915774
2006-08-04,1354.778,1241.908,36.4934643435213,19.567416
2006-08-07,1323.726,1224.102,35.588242331254,19.288388
2006-08-08,1364.99,1252.386,36.7145416559982,19.715964
2006-08-09,1367.395,1251.298,36.7190449368882,19.61713
2006-08-10,1391.144,1271.473,37.3599618809218,19.918445
2006-08-11,1398.011,1275.654,37.4660218397512,19.911582
2006-08-14,1356.848,1245.721,36.335838521778,19.484409
2006-08-15,1383.361,1265.863,37.0714669721174,19.561436
2006-08-16,1407.313,1283.567,37.6738662411821,19.766048
2006-08-17,1395.718,1271.627,37.3290787598946,19.601419
2006-08-18,1384.899,1267.866,37.0063847302699,19.441915
2006-08-21,1392.969,1270.562,37.2458011792283,19.449689
2006-08-22,1408.846,1285.268,37.6253255475407,19.549883
2006-08-23,1403.578,1285.68,37.3837239365972,19.407604
2006-08-24,1416.898,1292.401,37.7578822500116,19.485124
2006-08-25,1421.095,1295.437,37.8427782657455,19.505784
2006-08-28,1457.321,1325.894,38.8089256127878,19.525192
2006-08-29,1456.44,1330.155,38.8390686198899,19.661046
2006-08-30,1468.664,1334.671,39.197816514227,19.443479
2006-08-31,1479.9,1338.694,39.514604419192,19.437172
2006-09-01,1451.95,1318.099,38.6997230152229,19.214925
2006-09-04,1484.443,1337.243,39.583925846502,19.410122
2006-09-05,1490.153,1340.682,39.6176981943788,19.463648
2006-09-06,1497.005,1346.367,39.7277324945675,19.563324
2006-09-07,1472.505,1328.377,39.0790453525275,19.454132
2006-09-08,1473.922,1332.153,39.1376028054688,19.534305
2006-09-11,1481.932,1338.755,39.4048899670364,19.613675
2006-09-12,1487.741,1347.639,39.5283582090786,19.908277
2006-09-13,1466.043,1338.386,38.9106626675173,19.850017
2006-09-14,1467.796,1338.278,38.8972120495385,19.840819
2006-09-15,1484.687,1362.322,39.3607913635252,20.249446
2006-09-18,1507.942,1375.563,40.0135150533413,20.339746
2006-09-19,1512.963,1378.309,40.1104416360102,20.345433
2006-09-20,1517.29,1378.459,40.2241623501289,20.276434
2006-09-21,1521.95,1387.37,40.3685382394912,20.377324
2006-09-22,1509.385,1374.852,39.9515023463271,21.576708
2006-09-25,1514.277,1372.399,40.0333771097494,21.502702
2006-09-26,1508.2,1357.646,39.8032295086233,21.374889
2006-09-27,1522.45,1371.117,40.0833200975008,21.511611
2006-09-28,1535.272,1387.002,40.3707085280544,21.635099
2006-09-29,1550.803,1403.265,40.8074055204637,21.789996
2006-10-09,1579.521,1436.074,37.9661325518771,22.205186
2006-10-10,1588.806,1437.245,38.1810837982827,21.535208
2006-10-11,1591.451,1435.906,38.2937153275097,21.579056
2006-10-12,1567.291,1426.5,37.802957208709,21.494121
2006-10-13,1575.861,1430.882,37.9650088952539,21.527085
2006-10-16,1567.085,1418.517,37.9059072223822,21.350165
2006-10-17,1568.509,1414.448,37.705563861399,21.132945
2006-10-18,1588.59,1437.593,38.2429609057212,21.372811
2006-10-19,1597.38,1439.377,38.445166695237,21.406995
2006-10-20,1587.902,1440.182,38.1820970438893,21.419185
2006-10-23,1537.321,1408.715,36.944342899802,21.045739
2006-10-24,1577.086,1440.054,37.9062018716507,21.505959
2006-10-25,1565.901,1446.825,37.6966177612324,21.497458
2006-10-26,1556.69,1456.095,37.4647555393076,20.413606
2006-10-27,1530.26,1439.05,36.7868273982632,19.965497
2006-10-30,1527.216,1446.239,36.7614802770258,19.511544
2006-10-31,1541.639,1464.473,37.0702902571899,19.149571
2006-11-01,1548.518,1479.409,37.1652235059293,19.38639
2006-11-02,1545.826,1479.656,37.1592676461767,19.354251
2006-11-03,1549.655,1488.291,37.2525892014396,19.466981
2006-11-06,1540.606,1507.891,37.0046119799888,19.789031
2006-11-07,1525.649,1516.104,36.5740854365361,19.861066
2006-11-08,1521.448,1498.173,36.4629369441566,19.574369
2006-11-09,1537.862,1524.714,36.867851989944,19.906826
2006-11-10,1498.871,1504.062,35.9060670313523,21.290807
2006-11-13,1445.679,1475.779,34.6902053484477,21.142487
2006-11-14,1461.716,1493.776,35.1119529700246,21.421789
2006-11-15,1484.446,1534.762,35.696988097389,21.852652
2006-11-16,1462.675,1533.288,35.1367156302079,22.250972
2006-11-17,1476.745,1562.084,35.4962845578265,22.607809
2006-11-20,1466.653,1593.158,35.3624230005941,23.218973
2006-11-21,1477.679,1612.249,35.6106264642275,23.452533
2006-11-22,1500.813,1624.028,36.1648471809688,23.470222
2006-11-23,1509.315,1634.914,36.3621447542566,23.708016
2006-11-24,1532.019,1636.58,36.8024088962532,23.498439
2006-11-27,1567.049,1651.801,37.5835374283406,23.374492
2006-11-28,1577.179,1644.014,37.8292856404021,23.245314
2006-11-29,1596.998,1667.142,38.5833671980394,23.448261
2006-11-30,1623.816,1714.358,39.221980606037,24.008632
2006-12-01,1629.207,1729.224,39.3439268081687,23.997142
2006-12-04,1663.197,1780.736,40.1040506183966,24.703297
2006-12-05,1675.458,1794.231,40.4527243040934,24.874827
2006-12-06,1649.139,1779.411,39.8658186128996,24.66636
2006-12-07,1632.908,1775.714,39.5469934810252,24.713459
2006-12-08,1571.183,1711.584,38.0350157633812,24.057966
2006-12-11,1621.263,1789.924,39.263414242986,25.117897
2006-12-12,1626.586,1802.788,39.3709121991076,25.633281
2006-12-13,1634.84,1803.856,39.4895625044306,25.671121
2006-12-14,1662.266,1836.143,40.1759408299154,25.949654
2006-12-15,1689.671,1867.636,40.757535369369,26.249051
2006-12-18,1717.225,1916.108,41.4370390793972,27.001494
2006-12-19,1724.533,1921.444,41.7644498492181,27.390221
2006-12-20,1756.002,1936.547,42.4922487649924,27.376041
2006-12-21,1737.381,1908.985,42.0445878740372,27.024503
2006-12-22,1728.396,1895.644,41.8027652854998,26.983392
