date,csi1000,csi500,hs300,sse,amount
2017-04-07,688634.24,0.0,688634.24,0.0,1377268.48
2017-04-10,683575.93,0.0,683575.93,0.0,1367151.87
2017-04-11,687405.16,0.0,687405.16,0.0,1374810.32
2017-04-12,0.0,0.0,683806.85,0.0,1367613.71
2017-04-13,0.0,684306.39,0.0,0.0,1368612.79
2017-04-14,0.0,0.0,679778.87,0.0,1359557.74
2017-04-17,0.0,679139.09,0.0,0.0,1358278.18
2017-04-18,0.0,0.0,677120.21,0.0,1354240.43
2017-04-19,0.0,0.0,0.0,0.0,1350942.22
2017-04-20,0.0,0.0,675471.11,0.0,1350942.22
2017-04-21,0.0,0.0,0.0,0.0,1351964.46
2017-04-24,0.0,0.0,0.0,0.0,1351964.46
2017-04-25,0.0,0.0,675982.23,0.0,1351964.46
2017-04-26,0.0,0.0,0.0,0.0,1352791.24
2017-04-27,0.0,0.0,0.0,0.0,1352791.24
2017-04-28,0.0,0.0,0.0,0.0,1352791.24
2017-05-02,676395.62,0.0,0.0,0.0,1352791.24
2017-05-03,675756.34,0.0,0.0,0.0,1351512.68
2017-05-04,674631.98,0.0,0.0,0.0,1349263.96
2017-05-05,670123.46,0.0,0.0,0.0,1340246.92
2017-05-08,663814.85,0.0,0.0,0.0,1327629.71
2017-05-09,0.0,0.0,0.0,0.0,1331818.83
2017-05-10,0.0,0.0,0.0,0.0,1331818.83
2017-05-11,0.0,0.0,0.0,0.0,1331818.83
2017-05-12,0.0,0.0,0.0,0.0,1331818.83
2017-05-15,0.0,0.0,0.0,0.0,1331818.83
2017-05-16,0.0,0.0,0.0,0.0,1331818.83
2017-05-17,0.0,0.0,0.0,0.0,1331818.83
2017-05-18,0.0,0.0,0.0,0.0,1331818.83
2017-05-19,0.0,0.0,0.0,0.0,1331818.83
2017-05-22,0.0,0.0,0.0,0.0,1331818.83
2017-05-23,0.0,0.0,0.0,0.0,1331818.83
2017-05-24,0.0,0.0,0.0,0.0,1331818.83
2017-05-25,0.0,0.0,0.0,0.0,1331818.83
2017-05-26,0.0,0.0,0.0,0.0,1331818.83
2017-05-31,0.0,0.0,665909.41,0.0,1331818.83
2017-06-01,666372.12,0.0,666372.12,0.0,1332744.24
2017-06-02,669012.14,0.0,669012.14,0.0,1338024.28
2017-06-05,670425.41,0.0,670425.41,0.0,1340850.83
2017-06-06,674493.42,0.0,674493.42,0.0,1348986.85
2017-06-07,685478.48,0.0,685478.48,0.0,1370956.96
2017-06-08,0.0,0.0,687868.9,0.0,1375737.81
2017-06-09,0.0,0.0,689336.21,0.0,1378672.43
2017-06-12,0.0,0.0,689164.56,0.0,1378329.12
2017-06-13,0.0,0.0,689924.02,0.0,1379848.05
2017-06-14,0.0,0.0,685401.04,0.0,1370802.09
2017-06-15,0.0,0.0,684770.37,0.0,1369540.75
2017-06-16,0.0,0.0,683797.1,0.0,1367594.21
2017-06-19,0.0,0.0,687188.53,0.0,1374377.07
2017-06-20,0.0,0.0,686495.19,0.0,1372990.38
2017-06-21,0.0,0.0,690507.99,0.0,1381015.99
2017-06-22,0.0,0.0,690737.68,0.0,1381475.37
2017-06-23,0.0,0.0,693867.93,0.0,1387735.86
2017-06-26,0.0,0.0,698197.13,0.0,1396394.26
2017-06-27,0.0,0.0,698827.55,0.0,1397655.1
2017-06-28,0.0,0.0,696112.94,0.0,1392225.88
2017-06-29,0.0,0.0,698276.12,0.0,1396552.24
2017-06-30,0.0,698082.94,0.0,0.0,1396165.88
2017-07-03,700314.29,700314.29,0.0,0.0,1400628.58
2017-07-04,697959.95,697959.95,0.0,0.0,1395919.91
2017-07-05,703621.45,703621.45,0.0,0.0,1407242.9
2017-07-06,704693.26,704693.26,0.0,0.0,1409386.53
2017-07-07,707078.04,707078.04,0.0,0.0,1414156.09
2017-07-10,0.0,703860.35,0.0,0.0,1407720.71
2017-07-11,0.0,699462.35,0.0,0.0,1398924.71
2017-07-12,0.0,699690.49,0.0,0.0,1399380.98
2017-07-13,0.0,700656.86,0.0,0.0,1401313.72
2017-07-14,0.0,0.0,699449.55,0.0,1398899.1
2017-07-17,0.0,0.0,695715.62,0.0,1391431.25
2017-07-18,0.0,0.0,696059.63,0.0,1392119.27
2017-07-19,0.0,0.0,701997.39,0.0,1403994.79
2017-07-20,0.0,0.0,703704.32,0.0,1407408.65
2017-07-21,0.0,0.0,701893.65,0.0,1403787.31
2017-07-24,0.0,0.0,703293.36,0.0,1406586.72
2017-07-25,0.0,0.0,701047.44,0.0,1402094.88
2017-07-26,0.0,0.0,699711.99,0.0,1399423.99
2017-07-27,0.0,0.0,700354.6,0.0,1400709.21
2017-07-28,0.0,0.0,701269.34,0.0,1402538.68
2017-07-31,0.0,0.0,702774.98,0.0,1405549.97
2017-08-01,705831.07,0.0,705831.07,0.0,1411662.14
2017-08-02,701935.75,0.0,701935.75,0.0,1403871.5
2017-08-03,700496.96,0.0,700496.96,0.0,1400993.93
2017-08-04,696945.24,0.0,696945.24,0.0,1393890.49
2017-08-07,701393.82,0.0,701393.82,0.0,1402787.64
2017-08-08,0.0,0.0,703105.47,0.0,1406210.94
2017-08-09,0.0,0.0,702995.45,0.0,1405990.9
2017-08-10,0.0,701570.63,0.0,0.0,1403141.27
2017-08-11,0.0,694429.84,0.0,0.0,1388859.68
2017-08-14,0.0,701837.78,0.0,0.0,1403675.57
2017-08-15,0.0,703071.28,0.0,0.0,1406142.57
2017-08-16,0.0,703296.07,0.0,0.0,1406592.15
2017-08-17,0.0,705924.81,0.0,0.0,1411849.62
2017-08-18,0.0,704911.34,0.0,0.0,1409822.68
2017-08-21,0.0,708022.1,0.0,0.0,1416044.2
2017-08-22,0.0,706485.32,0.0,0.0,1412970.65
2017-08-23,0.0,703537.93,0.0,0.0,1407075.87
2017-08-24,0.0,701079.36,0.0,0.0,1402158.72
2017-08-25,0.0,704872.51,0.0,0.0,1409745.03
2017-08-28,0.0,709207.02,0.0,0.0,1418414.04
2017-08-29,0.0,708300.28,0.0,0.0,1416600.56
2017-08-30,0.0,0.0,710804.19,0.0,1421608.39
2017-08-31,0.0,709672.63,0.0,0.0,1419345.27
2017-09-01,712747.99,712747.99,0.0,0.0,1425495.98
2017-09-04,717515.66,717515.66,0.0,0.0,1435031.32
2017-09-05,718016.52,718016.52,0.0,0.0,1436033.04
2017-09-06,722600.32,722600.32,0.0,0.0,1445200.64
2017-09-07,718343.11,718343.11,0.0,0.0,1436686.23
2017-09-08,0.0,719903.48,0.0,0.0,1439806.97
2017-09-11,0.0,724034.27,0.0,0.0,1448068.55
2017-09-12,0.0,723728.53,0.0,0.0,1447457.06
2017-09-13,0.0,725927.16,0.0,0.0,1451854.33
2017-09-14,0.0,725264.97,0.0,0.0,1450529.94
2017-09-15,0.0,722539.81,0.0,0.0,1445079.63
2017-09-18,0.0,725126.35,0.0,0.0,1450252.7
2017-09-19,0.0,723308.82,0.0,0.0,1446617.64
2017-09-20,0.0,726385.38,0.0,0.0,1452770.76
2017-09-21,0.0,722020.7,0.0,0.0,1444041.4
2017-09-22,0.0,719834.78,0.0,0.0,1439669.56
2017-09-25,0.0,715334.99,0.0,0.0,1430669.99
2017-09-26,0.0,717036.46,0.0,0.0,1434072.93
2017-09-27,0.0,720468.57,0.0,0.0,1440937.14
2017-09-28,0.0,719628.66,0.0,0.0,1439257.32
2017-09-29,0.0,721571.71,0.0,0.0,1443143.42
2017-10-09,725675.7,725675.7,0.0,0.0,1451351.4
2017-10-10,729582.95,729582.95,0.0,0.0,1459165.9
2017-10-11,725938.88,725938.88,0.0,0.0,1451877.77
2017-10-12,724581.17,724581.17,0.0,0.0,1449162.35
2017-10-13,728813.62,0.0,728813.62,0.0,1457627.25
2017-10-16,0.0,0.0,721125.72,0.0,1442251.45
2017-10-17,0.0,0.0,721090.9,0.0,1442181.8
2017-10-18,0.0,0.0,723955.86,0.0,1447911.73
2017-10-19,0.0,0.0,722770.76,0.0,1445541.53
2017-10-20,0.0,0.0,722366.56,0.0,1444733.13
2017-10-23,0.0,0.0,722729.51,0.0,1445459.02
2017-10-24,0.0,0.0,725358.48,0.0,1450716.96
2017-10-25,0.0,0.0,726966.42,0.0,1453932.84
2017-10-26,0.0,0.0,728485.99,0.0,1456971.99
2017-10-27,0.0,0.0,731075.55,0.0,1462151.1
2017-10-30,0.0,0.0,729962.57,0.0,1459925.14
2017-10-31,0.0,0.0,729689.13,0.0,1459378.27
2017-11-01,728769.9,0.0,728769.9,0.0,1457539.8
2017-11-02,724374.49,0.0,724374.49,0.0,1448748.98
2017-11-03,720833.2,0.0,720833.2,0.0,1441666.4
2017-11-06,726963.05,0.0,726963.05,0.0,1453926.11
2017-11-07,732135.57,0.0,732135.57,0.0,1464271.15
2017-11-08,0.0,0.0,732601.28,0.0,1465202.56
2017-11-09,0.0,0.0,735125.38,0.0,1470250.77
2017-11-10,0.0,0.0,738372.93,0.0,1476745.86
2017-11-13,0.0,0.0,739824.03,0.0,1479648.06
2017-11-14,0.0,0.0,737250.28,0.0,1474500.56
2017-11-15,0.0,0.0,734940.88,0.0,1469881.77
2017-11-16,0.0,0.0,737768.22,0.0,1475536.44
2017-11-17,0.0,0.0,739191.45,0.0,1478382.9
2017-11-20,0.0,0.0,741252.78,0.0,1482505.56
2017-11-21,0.0,0.0,747859.57,0.0,1495719.14
2017-11-22,0.0,0.0,748734.17,0.0,1497468.34
2017-11-23,0.0,0.0,737649.89,0.0,1475299.78
2017-11-24,0.0,0.0,737812.35,0.0,1475624.7
2017-11-27,0.0,0.0,732935.55,0.0,1465871.1
2017-11-28,0.0,0.0,733467.25,0.0,1466934.5
2017-11-29,0.0,0.0,733279.99,0.0,1466559.98
2017-11-30,0.0,0.0,728970.03,0.0,1457940.06
2017-12-01,728245.54,0.0,728245.54,0.0,1456491.08
2017-12-04,726296.18,0.0,726296.18,0.0,1452592.37
2017-12-05,718395.75,0.0,718395.75,0.0,1436791.5
2017-12-06,719861.33,0.0,0.0,0.0,1439722.67
2017-12-07,719653.22,0.0,0.0,0.0,1439306.45
2017-12-08,0.0,0.0,0.0,0.0,1446006.91
2017-12-11,0.0,0.0,0.0,0.0,1446006.91
2017-12-12,0.0,0.0,0.0,0.0,1446006.91
2017-12-13,0.0,0.0,0.0,0.0,1446006.91
2017-12-14,0.0,0.0,0.0,0.0,1446006.91
2017-12-15,0.0,0.0,0.0,0.0,1446006.91
2017-12-18,0.0,0.0,0.0,0.0,1446006.91
2017-12-19,0.0,0.0,0.0,0.0,1446006.91
2017-12-20,0.0,0.0,0.0,0.0,1446006.91
2017-12-21,0.0,0.0,0.0,0.0,1446006.91
2017-12-22,0.0,0.0,0.0,0.0,1446006.91
2017-12-25,0.0,0.0,0.0,0.0,1446006.91
2017-12-26,0.0,0.0,0.0,0.0,1446006.91
2017-12-27,0.0,0.0,0.0,0.0,1446006.91
2017-12-28,0.0,0.0,0.0,0.0,1446006.91
2017-12-29,0.0,0.0,0.0,0.0,1446006.91
2018-01-02,723003.45,0.0,723003.45,0.0,1446006.91
2018-01-03,728580.25,0.0,728580.25,0.0,1457160.51
2018-01-04,730886.35,0.0,730886.35,0.0,1461772.7
2018-01-05,731868.02,731868.02,0.0,0.0,1463736.05
2018-01-08,734100.03,734100.03,0.0,0.0,1468200.07
2018-01-09,0.0,733485.54,0.0,0.0,1466971.09
2018-01-10,0.0,731220.65,0.0,0.0,1462441.31
2018-01-11,0.0,0.0,732362.18,0.0,1464724.37
2018-01-12,0.0,0.0,734052.65,0.0,1468105.3
2018-01-15,0.0,0.0,734073.32,0.0,1468146.65
2018-01-16,0.0,0.0,736960.28,0.0,1473920.57
2018-01-17,0.0,0.0,736064.11,0.0,1472128.22
2018-01-18,0.0,0.0,738082.68,0.0,1476165.37
2018-01-19,0.0,0.0,739290.44,0.0,1478580.88
2018-01-22,0.0,0.0,743706.97,0.0,1487413.94
2018-01-23,0.0,0.0,747652.65,0.0,1495305.31
2018-01-24,0.0,0.0,748273.02,0.0,1496546.05
2018-01-25,0.0,0.0,746158.88,0.0,1492317.77
2018-01-26,0.0,0.0,747545.19,0.0,1495090.39
2018-01-29,0.0,0.0,740781.66,0.0,1481563.32
2018-01-30,0.0,0.0,736828.43,0.0,1473656.86
2018-01-31,0.0,0.0,738542.0,0.0,1477084.0
2018-02-01,735951.08,0.0,735951.08,0.0,1471902.16
2018-02-02,737095.68,0.0,737095.68,0.0,1474191.37
2018-02-05,735867.05,0.0,735867.05,0.0,1471734.1
2018-02-06,706912.18,0.0,706912.18,0.0,1413824.37
2018-02-07,699427.22,0.0,699427.22,0.0,1398854.44
2018-02-08,0.0,0.0,0.0,0.0,1401296.85
2018-02-09,0.0,0.0,0.0,0.0,1401296.85
2018-02-12,0.0,0.0,0.0,0.0,1401296.85
2018-02-13,0.0,0.0,0.0,0.0,1401296.85
2018-02-14,0.0,0.0,0.0,0.0,1401296.85
2018-02-22,0.0,0.0,0.0,0.0,1401296.85
2018-02-23,0.0,0.0,0.0,0.0,1401296.85
2018-02-26,0.0,0.0,0.0,0.0,1401296.85
2018-02-27,0.0,0.0,0.0,0.0,1401296.85
2018-02-28,0.0,0.0,0.0,0.0,1401296.85
2018-03-01,700648.42,0.0,0.0,0.0,1401296.85
2018-03-02,699269.61,0.0,0.0,0.0,1398539.22
2018-03-05,701478.74,0.0,0.0,0.0,1402957.49
2018-03-06,704714.93,0.0,0.0,0.0,1409429.87
2018-03-07,702239.91,0.0,0.0,0.0,1404479.82
2018-03-08,0.0,0.0,0.0,0.0,1408326.39
2018-03-09,0.0,0.0,0.0,0.0,1408326.39
2018-03-12,0.0,704163.19,0.0,0.0,1408326.39
2018-03-13,0.0,701834.99,0.0,0.0,1403669.98
2018-03-14,0.0,698197.51,0.0,0.0,1396395.03
2018-03-15,0.0,697678.21,0.0,0.0,1395356.42
2018-03-16,0.0,695770.07,0.0,0.0,1391540.14
2018-03-19,0.0,696196.16,0.0,0.0,1392392.32
2018-03-20,0.0,697319.84,0.0,0.0,1394639.69
2018-03-21,0.0,694807.04,0.0,0.0,1389614.09
2018-03-22,0.0,693221.3,0.0,0.0,1386442.61
2018-03-23,0.0,675378.71,0.0,0.0,1350757.42
2018-03-26,0.0,682136.17,0.0,0.0,1364272.34
2018-03-27,0.0,0.0,0.0,0.0,1379504.9
2018-03-28,0.0,0.0,0.0,0.0,1379504.9
2018-03-29,0.0,689752.45,0.0,0.0,1379504.9
2018-03-30,0.0,0.0,0.0,0.0,1388634.88
2018-04-02,694317.44,0.0,0.0,0.0,1388634.88
2018-04-03,690949.59,690949.59,0.0,0.0,1381899.18
2018-04-04,685459.32,685459.32,0.0,0.0,1370918.64
2018-04-09,686409.8,0.0,0.0,0.0,1372819.6
2018-04-10,686518.3,0.0,0.0,0.0,1373036.6
2018-04-11,0.0,0.0,0.0,0.0,1377024.28
2018-04-12,0.0,0.0,0.0,0.0,1377024.28
2018-04-13,0.0,0.0,0.0,0.0,1377024.28
2018-04-16,0.0,0.0,0.0,0.0,1377024.28
2018-04-17,0.0,0.0,0.0,0.0,1377024.28
2018-04-18,0.0,0.0,0.0,0.0,1377024.28
2018-04-19,0.0,0.0,0.0,0.0,1377024.28
2018-04-20,0.0,0.0,0.0,0.0,1377024.28
2018-04-23,0.0,0.0,0.0,0.0,1377024.28
2018-04-24,0.0,0.0,0.0,0.0,1377024.28
2018-04-25,0.0,0.0,0.0,0.0,1377024.28
2018-04-26,0.0,688512.14,0.0,0.0,1377024.28
2018-04-27,0.0,689277.83,0.0,0.0,1378555.66
2018-05-02,688945.01,0.0,0.0,0.0,1377890.02
2018-05-03,692049.44,0.0,0.0,0.0,1384098.88
2018-05-04,691310.26,0.0,0.0,0.0,1382620.53
2018-05-07,697411.8,0.0,0.0,0.0,1394823.61
2018-05-08,699067.61,0.0,0.0,0.0,1398135.23
2018-05-09,0.0,0.0,0.0,0.0,1397796.59
2018-05-10,0.0,0.0,698898.29,0.0,1397796.59
2018-05-11,0.0,0.0,697083.48,0.0,1394166.97
2018-05-14,0.0,0.0,0.0,0.0,1400728.61
2018-05-15,0.0,0.0,0.0,0.0,1400728.61
2018-05-16,0.0,0.0,700364.3,0.0,1400728.61
2018-05-17,0.0,0.0,697774.13,0.0,1395548.26
2018-05-18,0.0,0.0,701296.63,0.0,1402593.27
2018-05-21,0.0,0.0,702929.82,0.0,1405859.65
2018-05-22,0.0,0.0,701582.31,0.0,1403164.62
2018-05-23,0.0,0.0,696946.11,0.0,1393892.23
2018-05-24,0.0,0.0,694472.18,0.0,1388944.37
2018-05-25,0.0,693499.67,0.0,0.0,1386999.34
2018-05-28,0.0,691944.87,0.0,0.0,1383889.74
2018-05-29,0.0,0.0,0.0,0.0,1377333.88
2018-05-30,0.0,0.0,688666.94,0.0,1377333.88
2018-05-31,0.0,0.0,695973.05,0.0,1391946.1
2018-06-01,693064.05,0.0,0.0,0.0,1386128.11
2018-06-04,691503.2,0.0,691503.2,0.0,1383006.41
2018-06-05,700537.8,0.0,0.0,0.0,1401075.6
2018-06-06,700762.6,0.0,0.0,0.0,1401525.21
2018-06-07,698235.28,0.0,0.0,0.0,1396470.57
2018-06-08,0.0,0.0,0.0,0.0,1388800.63
2018-06-11,0.0,0.0,0.0,0.0,1388800.63
2018-06-12,0.0,0.0,0.0,0.0,1388800.63
2018-06-13,0.0,0.0,0.0,0.0,1388800.63
2018-06-14,0.0,0.0,0.0,0.0,1388800.63
2018-06-15,0.0,0.0,0.0,0.0,1388800.63
2018-06-19,0.0,0.0,0.0,0.0,1388800.63
2018-06-20,0.0,0.0,0.0,0.0,1388800.63
2018-06-21,0.0,0.0,0.0,0.0,1388800.63
2018-06-22,0.0,0.0,0.0,0.0,1388800.63
2018-06-25,0.0,0.0,0.0,0.0,1388800.63
2018-06-26,0.0,0.0,0.0,0.0,1388800.63
2018-06-27,0.0,0.0,0.0,0.0,1388800.63
2018-06-28,0.0,0.0,0.0,0.0,1388800.63
2018-06-29,0.0,0.0,0.0,0.0,1388800.63
2018-07-02,694400.31,0.0,0.0,0.0,1388800.63
2018-07-03,698381.2,0.0,0.0,0.0,1396762.4
2018-07-04,692089.76,0.0,0.0,0.0,1384179.52
2018-07-05,682778.82,0.0,0.0,0.0,1365557.64
2018-07-06,684176.86,0.0,0.0,0.0,1368353.73
2018-07-09,0.0,0.0,0.0,0.0,1382734.4
2018-07-10,0.0,0.0,0.0,0.0,1382734.4
2018-07-11,0.0,0.0,0.0,0.0,1382734.4
2018-07-12,0.0,0.0,0.0,0.0,1382734.4
2018-07-13,0.0,0.0,0.0,0.0,1382734.4
2018-07-16,0.0,0.0,0.0,0.0,1382734.4
2018-07-17,0.0,0.0,0.0,0.0,1382734.4
2018-07-18,0.0,0.0,0.0,0.0,1382734.4
2018-07-19,0.0,691367.2,0.0,0.0,1382734.4
2018-07-20,0.0,0.0,0.0,0.0,1391380.88
2018-07-23,0.0,695690.44,0.0,0.0,1391380.88
2018-07-24,0.0,701737.23,0.0,0.0,1403474.46
2018-07-25,0.0,702002.8,0.0,0.0,1404005.6
2018-07-26,0.0,699676.87,0.0,0.0,1399353.75
2018-07-27,0.0,698072.26,0.0,0.0,1396144.52
2018-07-30,0.0,693807.53,0.0,0.0,1387615.06
2018-07-31,0.0,694046.04,0.0,0.0,1388092.08
2018-08-01,688472.1,0.0,688472.1,0.0,1376944.2
2018-08-02,672612.86,0.0,672612.86,0.0,1345225.72
2018-08-03,662627.43,0.0,662627.43,0.0,1325254.86
2018-08-06,651432.33,0.0,651432.33,0.0,1302864.66
2018-08-07,669492.06,0.0,0.0,0.0,1338984.13
2018-08-08,0.0,0.0,0.0,0.0,1327843.55
2018-08-09,0.0,0.0,0.0,0.0,1327843.55
2018-08-10,0.0,0.0,0.0,0.0,1327843.55
2018-08-13,0.0,0.0,0.0,0.0,1327843.55
2018-08-14,0.0,0.0,0.0,0.0,1327843.55
2018-08-15,0.0,0.0,0.0,0.0,1327843.55
2018-08-16,0.0,0.0,0.0,0.0,1327843.55
2018-08-17,0.0,0.0,0.0,0.0,1327843.55
2018-08-20,0.0,0.0,0.0,0.0,1327843.55
2018-08-21,0.0,0.0,0.0,0.0,1327843.55
2018-08-22,0.0,0.0,0.0,0.0,1327843.55
2018-08-23,0.0,0.0,0.0,0.0,1327843.55
2018-08-24,0.0,0.0,0.0,0.0,1327843.55
2018-08-27,0.0,0.0,0.0,0.0,1327843.55
2018-08-28,0.0,0.0,0.0,0.0,1327843.55
2018-08-29,0.0,0.0,0.0,0.0,1327843.55
2018-08-30,0.0,0.0,0.0,0.0,1327843.55
2018-08-31,0.0,0.0,0.0,0.0,1327843.55
2018-09-03,663921.77,0.0,0.0,0.0,1327843.55
2018-09-04,667799.74,0.0,667799.74,0.0,1335599.48
2018-09-05,656006.41,0.0,656006.41,0.0,1312012.83
2018-09-06,651196.59,0.0,0.0,0.0,1302393.18
2018-09-07,651831.55,0.0,0.0,0.0,1303663.1
2018-09-10,0.0,0.0,0.0,0.0,1290860.82
2018-09-11,0.0,0.0,0.0,0.0,1290860.82
2018-09-12,0.0,0.0,0.0,0.0,1290860.82
2018-09-13,0.0,0.0,0.0,0.0,1290860.82
2018-09-14,0.0,0.0,0.0,0.0,1290860.82
2018-09-17,0.0,0.0,0.0,0.0,1290860.82
2018-09-18,0.0,0.0,645430.41,0.0,1290860.82
2018-09-19,0.0,0.0,0.0,0.0,1299359.68
2018-09-20,0.0,0.0,0.0,0.0,1299359.68
2018-09-21,0.0,0.0,649679.84,0.0,1299359.68
2018-09-25,0.0,0.0,0.0,0.0,1293515.1
2018-09-26,0.0,0.0,646757.55,0.0,1293515.1
2018-09-27,0.0,0.0,0.0,0.0,1290931.47
2018-09-28,0.0,0.0,645465.73,0.0,1290931.47
2018-10-08,631579.32,0.0,631579.32,0.0,1263158.65
2018-10-09,631452.59,0.0,631452.59,0.0,1262905.19
2018-10-10,630358.47,0.0,0.0,0.0,1260716.94
2018-10-11,607054.95,0.0,0.0,0.0,1214109.91
2018-10-12,605084.74,0.0,0.0,0.0,1210169.49
2018-10-15,0.0,0.0,0.0,0.0,1200765.81
2018-10-16,0.0,0.0,0.0,0.0,1200765.81
2018-10-17,0.0,0.0,0.0,0.0,1200765.81
2018-10-18,0.0,0.0,0.0,0.0,1200765.81
2018-10-19,0.0,0.0,0.0,0.0,1200765.81
2018-10-22,0.0,0.0,0.0,0.0,1200765.81
2018-10-23,0.0,0.0,0.0,0.0,1200765.81
2018-10-24,0.0,0.0,600382.9,0.0,1200765.81
2018-10-25,0.0,0.0,0.0,0.0,1201915.85
2018-10-26,0.0,0.0,0.0,0.0,1201915.85
2018-10-29,0.0,0.0,0.0,0.0,1201915.85
2018-10-30,0.0,0.0,0.0,0.0,1201915.85
2018-10-31,0.0,0.0,0.0,0.0,1201915.85
2018-11-01,600957.92,0.0,0.0,0.0,1201915.85
2018-11-02,610147.26,0.0,0.0,0.0,1220294.53
2018-11-05,612421.46,0.0,0.0,0.0,1224842.92
2018-11-06,612748.23,0.0,0.0,0.0,1225496.47
2018-11-07,612064.48,0.0,0.0,0.0,1224128.97
2018-11-08,0.0,0.0,0.0,0.0,1221402.76
2018-11-09,0.0,0.0,0.0,0.0,1221402.76
2018-11-12,0.0,0.0,610701.38,0.0,1221402.76
2018-11-13,0.0,613773.04,0.0,0.0,1227546.09
2018-11-14,0.0,612560.77,0.0,0.0,1225121.55
2018-11-15,0.0,617567.58,0.0,0.0,1235135.16
2018-11-16,0.0,620193.15,0.0,0.0,1240386.3
2018-11-19,0.0,620967.94,0.0,0.0,1241935.89
2018-11-20,0.0,612107.71,0.0,0.0,1224215.43
2018-11-21,0.0,613269.55,0.0,0.0,1226539.11
2018-11-22,0.0,613044.15,0.0,0.0,1226088.31
2018-11-23,0.0,601153.08,0.0,0.0,1202306.17
2018-11-26,0.0,600651.31,0.0,0.0,1201302.63
2018-11-27,0.0,602039.67,0.0,0.0,1204079.34
2018-11-28,0.0,605758.46,0.0,0.0,1211516.93
2018-11-29,0.0,599202.03,0.0,0.0,1198404.06
2018-11-30,0.0,601335.64,0.0,0.0,1202671.28
2018-12-03,610851.84,610851.84,0.0,0.0,1221703.69
2018-12-04,615065.39,0.0,0.0,0.0,1230130.79
2018-12-05,613213.79,613213.79,0.0,0.0,1226427.58
2018-12-06,601496.4,601496.4,0.0,0.0,1202992.81
2018-12-07,601550.48,601550.48,0.0,0.0,1203100.96
2018-12-10,0.0,594514.6,0.0,0.0,1189029.21
2018-12-11,0.0,596987.0,0.0,0.0,1193974.01
2018-12-12,0.0,0.0,0.0,0.0,1193668.97
2018-12-13,0.0,0.0,0.0,0.0,1193668.97
2018-12-14,0.0,0.0,0.0,0.0,1193668.97
2018-12-17,0.0,0.0,0.0,0.0,1193668.97
2018-12-18,0.0,0.0,0.0,0.0,1193668.97
2018-12-19,0.0,0.0,0.0,0.0,1193668.97
2018-12-20,0.0,0.0,0.0,0.0,1193668.97
2018-12-21,0.0,0.0,0.0,0.0,1193668.97
2018-12-24,0.0,0.0,0.0,0.0,1193668.97
2018-12-25,0.0,0.0,0.0,0.0,1193668.97
2018-12-26,0.0,0.0,0.0,0.0,1193668.97
2018-12-27,0.0,0.0,0.0,0.0,1193668.97
2018-12-28,0.0,0.0,0.0,0.0,1193668.97
2019-01-02,596834.48,0.0,0.0,0.0,1193668.97
2019-01-03,594690.91,0.0,0.0,0.0,1189381.83
2019-01-04,602913.52,0.0,0.0,0.0,1205827.05
2019-01-07,609364.7,0.0,0.0,0.0,1218729.41
2019-01-08,608760.13,0.0,0.0,0.0,1217520.27
2019-01-09,0.0,0.0,0.0,0.0,1218808.95
2019-01-10,0.0,0.0,0.0,0.0,1218808.95
2019-01-11,0.0,0.0,0.0,0.0,1218808.95
2019-01-14,0.0,0.0,0.0,0.0,1218808.95
2019-01-15,0.0,0.0,0.0,0.0,1218808.95
2019-01-16,0.0,0.0,0.0,0.0,1218808.95
2019-01-17,0.0,609404.47,0.0,0.0,1218808.95
2019-01-18,0.0,612525.39,0.0,0.0,1225050.78
2019-01-21,0.0,0.0,0.0,0.0,1228688.62
2019-01-22,0.0,0.0,614344.31,0.0,1228688.62
2019-01-23,0.0,0.0,614123.06,0.0,1228246.13
2019-01-24,0.0,0.0,615856.11,0.0,1231712.22
2019-01-25,0.0,0.0,618360.26,0.0,1236720.52
2019-01-28,0.0,0.0,618293.07,0.0,1236586.15
2019-01-29,0.0,0.0,619282.72,0.0,1238565.45
2019-01-30,0.0,0.0,616811.87,0.0,1233623.74
2019-01-31,0.0,0.0,620038.64,0.0,1240077.28
2019-02-01,624470.04,0.0,624470.04,0.0,1248940.09
2019-02-11,639123.91,0.0,639123.91,0.0,1278247.82
2019-02-12,645862.25,0.0,645862.25,0.0,1291724.5
2019-02-13,658132.9,0.0,658132.9,0.0,1316265.81
2019-02-14,660026.02,0.0,660026.02,0.0,1320052.04
2019-02-15,0.0,0.0,653421.8,0.0,1306843.6
2019-02-18,0.0,0.0,663896.26,0.0,1327792.52
2019-02-19,0.0,0.0,663305.05,0.0,1326610.1
2019-02-20,0.0,0.0,664492.96,0.0,1328985.93
2019-02-21,0.0,0.0,663605.35,0.0,1327210.7
2019-02-22,0.0,0.0,671066.3,0.0,1342132.6
2019-02-25,0.0,0.0,691022.7,0.0,1382045.41
2019-02-26,0.0,0.0,686873.21,0.0,1373746.42
2019-02-27,0.0,0.0,686285.92,0.0,1372571.84
2019-02-28,0.0,0.0,685444.29,0.0,1370888.58
2019-03-01,692948.48,0.0,692948.48,0.0,1385896.97
2019-03-04,704667.13,0.0,704667.13,0.0,1409334.27
2019-03-05,717756.14,0.0,717756.14,0.0,1435512.28
2019-03-06,728558.55,728558.55,0.0,0.0,1457117.11
2019-03-07,739520.01,739520.01,0.0,0.0,1479040.02
